,ts,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt,lstm,gru,bp,elm,svm,rw,arima,rf,mlp,dt
1688,36.8,36.1621435,35.91445448,35.78661144,36.64218498,35.01325846,35.6328729,36.72868088,33.17127752,36.60455116,31.52584777,36.33464025,36.06655313,36.01281739,36.77770493,36.46045661,34.81504071,35.54407334,36.28339973,36.64514813,32.56241388,34.51448284,34.70888261,34.58474132,34.85829556,32.91377033,34.85,34.99584609,31.36351126,34.6775895,28.53176988
1689,37.99,37.83323779,37.58531796,37.28826664,38.31776183,36.60595623,36.9988432,38.39618339,34.31027122,38.25884578,33.30495836,38.12553077,37.84348704,37.70230974,38.21951163,38.2937586,36.80549594,37.23918973,38.43147748,38.10295482,40.56327366,35.92797042,36.18841183,36.20503205,36.09804761,34.29590797,36.8,36.6241856,32.10816105,35.88675849,30.54678884
1690,41.49,39.98069484,39.81775704,39.65774974,40.46321262,38.83120625,38.36773254,40.48595458,35.98319248,40.30875476,35.0443597,39.21160823,39.05999541,38.83388133,39.55365078,39.4781414,38.05238496,38.40100695,39.04766167,39.50478479,40.73500756,37.26331936,37.54081758,37.53627649,37.93345057,35.62795205,37.99,38.01296447,33.29506612,37.78583151,31.80080683
1691,42.48,41.02233576,40.87019836,40.99348783,41.55300347,39.80754633,40.51521368,41.51908644,37.35255209,41.38762095,37.82419157,41.57248248,41.22809331,41.23020853,40.42573863,41.07380001,41.50317897,40.98521873,40.87361145,41.043127,41.25756956,40.33963695,40.7149864,40.67631017,41.14991035,38.41183594,41.49,41.1747538,35.73213256,42.91796825,34.71713598
1692,40.16,40.62155098,40.44098886,40.977163,41.13864049,39.43691593,41.39811278,41.10109689,37.8240293,41.01432505,37.40226276,42.23200996,42.04740708,41.93950118,42.37090496,42.24004383,42.44407668,41.68275108,41.23117309,42.91325154,41.06317068,42.516636,42.50067273,42.16600011,46.21875578,40.34576839,42.48,42.35775846,37.00017411,43.88119214,34.71713598
1693,42.28,41.19052608,40.93155618,41.35135813,41.65416579,39.8589302,41.24021636,41.66800973,38.91464079,41.57908376,37.92740085,41.5504532,41.61370839,41.41940566,41.44204085,41.66574005,40.21681159,40.97843039,41.02012158,41.3981348,40.84677556,39.4578117,40.4364183,40.44176352,37.95330662,38.76494746,40.16,40.40570956,36.39461288,38.46626876,31.80080683
1694,42.34,41.81031475,41.54168364,41.41788592,42.2326074,40.37447742,41.97883455,42.32842279,39.13258115,42.31165613,37.92740085,42.24332483,42.28675637,42.07850751,42.92811517,42.26118687,42.26892864,41.83679693,41.27800156,42.90665251,40.77500333,41.04083282,42.1446213,41.69325576,39.82498124,40.04751873,42.28,41.77890727,37.84873722,38.59591134,34.71713598
1695,42.45,41.57645433,41.3314436,41.3705596,41.98829887,40.33279573,42.13100135,41.99096663,38.93760957,42.12143471,37.40226276,42.17286378,42.11321132,42.05109497,42.22735065,42.37637944,42.29689893,41.76941102,41.65438181,42.48705017,40.56327366,42.38567059,42.21306122,41.68330424,42.35613789,40.2893077,42.34,41.8712945,38.2449327,41.5488324,34.71713598
1696,42.9,42.42913993,42.14307747,42.26963288,42.89933497,41.00476574,42.19611009,42.90169456,39.11263216,42.98254281,37.92740085,42.60162359,42.53887232,42.55999575,43.10824158,42.85557246,42.59310143,42.34068243,42.01707597,43.66766304,40.45150566,41.98411078,42.23201214,41.80122171,41.95765204,40.42601278,42.45,42.10244064,37.87441428,42.70676232,34.71713598
1697,42.98,42.97824935,42.67362686,42.87303256,43.48053637,41.52480809,43.04997582,43.5974489,39.54061923,43.50891956,37.82419157,43.27515909,43.28048167,43.34118702,43.64097442,43.27564936,42.82045341,43.32845756,42.97340859,43.55080125,40.79223573,42.2741354,42.85118996,42.3663032,42.95239616,41.0266632,42.9,42.59243857,38.61308205,42.8588715,34.71713598
1698,44.66,43.46842809,43.15064747,43.44045943,44.01757522,42.01967747,43.59108431,44.01602526,39.92943908,44.00666293,37.56252605,43.2595698,43.20637089,43.36213842,43.74499598,43.26630126,42.98851062,43.33178919,43.76819652,43.68335981,40.50873383,42.6356685,42.78570389,42.29181621,42.36786514,41.01052905,42.98,42.60299873,38.45113894,42.98324631,34.71713598
1699,44.7,43.95378091,43.62930191,44.08583948,44.57951791,42.56864425,44.04829794,44.52180858,40.3117993,44.50322228,37.82419157,43.99996945,43.85000785,44.09102127,44.146991,43.77139684,44.62599854,44.31890857,44.17265328,44.34816127,40.77500333,44.38980099,44.51919529,43.67660991,43.37755624,42.64429702,44.66,44.13395633,38.57549092,44.37526576,35.94424028
1700,44.47,43.45188082,43.11149071,43.87374149,44.12455069,42.17875182,44.38882606,44.05714003,39.97748011,43.97593869,37.76504514,44.31329102,44.17364431,44.45570985,44.53295153,44.04971907,44.65479441,44.66374059,44.41090082,44.50180937,41.25756956,44.97499353,44.63044786,43.9585897,43.56084607,43.14024553,44.7,44.28682361,38.65393415,44.95844165,35.94424028
1701,44.16,43.14963007,42.77416034,43.41322488,43.72809762,41.67584049,44.15491326,43.7575744,39.72264134,43.71299849,37.65025899,43.83731656,43.73973021,44.04447856,44.24764943,43.66552035,44.3805831,44.32249832,43.95462416,44.30538558,41.14580156,43.80054349,44.22617284,43.74827755,42.74797296,42.83464036,44.47,44.18905655,38.44377993,44.59783279,35.94424028
1702,43.57,43.03829059,42.66062735,43.1125912,43.48970781,41.41831838,43.81165147,43.62735842,39.81470468,43.56568287,37.82419157,43.89882894,43.79026393,44.12407909,44.31001766,43.75602181,44.2059275,44.43000539,44.01173274,44.20405881,41.25756956,43.35008727,43.82005338,43.38182815,42.84872152,42.25917688,44.16,43.87894303,38.18158724,43.88521304,35.94424028
1703,43.65,42.9531657,42.56266596,42.92350419,43.34736872,41.16905791,43.66167879,43.47149888,39.595043,43.44298178,37.76504514,42.94735853,42.81345999,43.19933379,43.52965245,42.92482764,43.62481529,43.44424944,43.50132434,43.47101117,40.36887478,43.06038665,43.04940789,42.65620618,42.31274653,41.30034409,43.57,43.25930517,37.92746272,43.81445636,35.94424028
1704,43.74,43.15132158,42.74789204,43.11038498,43.55832147,41.25992712,43.56844942,43.6986503,39.3918288,43.6073641,37.71151828,43.16508854,43.00558024,43.40971002,43.72485264,43.07298034,43.59952761,43.74431045,43.56823692,43.556203,40.56327366,43.13358737,43.18691225,42.64845471,42.36323399,41.20587577,43.65,43.187254,37.97174669,43.84124277,35.94424028
1705,43.95,43.19636911,42.79462201,43.37331566,43.69501947,41.37161882,43.64712333,43.7496959,39.45206092,43.61231914,37.82419157,43.06741751,42.91059749,43.31212973,43.5412732,42.97228218,43.75266194,43.62892246,43.49953801,43.56327957,40.45150566,43.44103583,43.37126605,42.78548686,42.49886511,41.35298868,43.74,43.35544752,38.24123419,43.72135224,35.94424028
1706,43,42.86378757,42.46322579,43.22926784,43.44589347,41.08335723,43.71025525,43.40921262,39.210702,43.30602902,37.71151828,43.20797563,43.02447399,43.45775459,43.59876731,43.06317625,43.91799394,43.87957719,43.73678703,43.65567473,40.88677133,43.64294647,43.65446918,43.04469012,42.85207255,41.65476716,43.95,43.65733066,38.56372089,44.04721717,35.94424028
1707,42.8,42.49890824,42.10261441,42.88634016,43.08451795,40.70152973,43.42225013,43.08009016,39.16558022,42.97868978,37.71151828,42.84033324,42.74233729,43.13958527,43.33184306,42.82381388,43.14354362,43.45825862,43.64685737,43.35521596,40.79223573,42.48443309,42.73074698,42.38843425,42.6908585,40.80002965,43,42.90205207,38.77518595,43.05955033,35.94424028
1708,42.99,42.40105058,42.00255904,42.57240609,42.93205485,40.47919439,43.16308023,42.97819436,39.07859353,42.91401533,37.82419157,42.31196415,42.22637761,42.62917445,42.87622809,42.35019063,42.70273065,43.01725696,43.22635207,42.7723432,40.73500756,42.05253476,42.50518152,42.07874404,42.50366944,40.31803451,42.8,42.57413495,38.27471721,42.95890746,35.94424028
1709,43.15,42.24710963,41.85053594,42.32023606,42.75453941,40.27877741,42.96302787,42.8017787,38.69314302,42.7604871,37.71151828,42.46715124,42.35027571,42.74350901,42.8316554,42.4648669,43.00398786,43.11423299,43.27759314,42.81849317,40.88677133,42.48335451,42.73273372,42.17798813,42.22652389,40.383821,42.99,42.62274523,38.60369715,42.87988672,35.94424028
1710,42.76,42.17773284,41.77700107,42.29096351,42.70482893,40.16414819,42.77960593,42.73590297,38.27341167,42.67930223,37.76504514,42.11237017,41.97574393,42.37865224,42.41950171,42.08280316,43.17085019,42.80031992,43.01157875,42.5213164,40.77500333,42.78314859,42.92893203,42.35305672,42.52327173,40.59951681,43.15,42.81714146,38.75287492,43.10426665,35.94424028
1711,42.81,42.0626458,41.65801217,42.23928435,42.60706985,40.00464598,42.76086718,42.64962164,38.00413161,42.5479136,37.76504514,42.25490812,42.1416214,42.5428753,42.55575106,42.24369452,42.84647122,42.95193885,42.79051778,42.63313056,40.88677133,42.30228442,42.64765377,42.17958785,42.59296986,40.35309918,42.76,42.6150303,38.60137784,42.84360181,35.94424028
1712,42.48,41.96801757,41.56474959,42.19492665,42.53363592,39.88775103,42.6396513,42.55681762,37.68811435,42.45293116,37.71151828,41.77078313,41.67707754,42.05101069,42.03201509,41.81687311,42.82531711,42.47364048,42.15737881,42.06822986,41.06317068,42.23859708,42.6934239,42.18236558,42.66982356,40.29058797,42.81,42.66266919,38.75965053,42.84790659,35.94424028
1713,42.91,41.66270475,41.26579978,42.05326002,42.25853959,39.62549021,42.43306199,42.21203363,37.89934679,42.13789607,37.82419157,41.52789358,41.41366378,41.80149348,41.78924662,41.62799698,42.33678243,42.20685431,41.53723595,41.81311629,40.88677133,42.03174081,42.38504424,41.90042248,42.36190874,39.932698,42.48,42.31611232,38.7887212,42.46402198,35.94424028
1714,40.26,40.78943001,40.39178902,41.28560452,41.38953174,38.73160748,42.13424434,41.32028544,37.07461502,41.27218331,34.82847713,41.43123957,41.24500811,41.66766243,41.60208422,41.4090048,43.02902681,42.08705477,40.76242512,41.39351406,40.77500333,42.39951019,42.77758631,42.19567195,42.60445522,40.23031453,42.91,42.60893717,38.76339707,42.95184745,35.94424028
1715,40.05,39.88602781,39.49613607,40.34380953,40.45060412,37.77849507,41.26693099,40.4071316,36.54449088,40.37844359,34.82847713,40.1144852,40.03804745,40.43150902,41.09196603,40.49343681,40.24307735,40.67256529,40.17006949,40.93536677,40.56327366,40.02411378,40.37184445,40.18385283,41.49523672,37.9504355,40.26,40.38268135,37.10076161,40.00299214,33.02791114
1716,39.99,39.96352973,39.55936012,39.96714863,40.51842354,37.67190807,40.61511637,40.53303342,35.94150979,40.48491769,34.94115042,39.87243697,39.80227693,40.13075335,40.76337529,40.04513718,39.99414209,40.35799024,40.36827258,40.51030526,40.13651261,39.78227524,40.0271731,39.61779,40.49015871,37.38117536,40.05,39.84545777,36.21347372,40.83132028,33.02791114
1717,40.78,39.83794976,39.43812824,39.81060723,40.40125596,37.60745283,40.42461123,40.39400098,35.2755445,40.31963787,34.82847713,39.72318988,39.60360904,39.9250369,39.85172222,39.75195867,39.9598046,40.18143892,40.55209071,39.94220213,40.45150566,39.7202639,40.00914976,39.47351877,38.93936466,37.22588832,39.99,39.8063529,35.83525164,40.08315479,33.02791114
1718,40.5,39.90186883,39.48191664,39.94162156,40.50081647,37.56715908,40.40179301,40.47828429,35.13774662,40.41493395,33.45395059,40.40365088,40.19189031,40.49525181,40.16573993,40.50572493,40.77555305,40.73569676,40.43424838,40.55308667,40.56327366,40.49537368,40.61157305,40.06231822,40.40537387,37.85687953,40.78,40.57922917,35.93705732,40.79458706,33.02791114
1719,40.97,40.19221645,39.75972239,40.33679565,40.81111633,37.81123659,40.50913349,40.88342256,35.44028331,40.69552102,34.94115042,40.48901546,40.39367125,40.64645217,41.10441019,40.77647807,40.43867975,40.91683685,40.36719105,41.11533226,40.73500756,40.27481671,40.65233783,40.13890271,40.46748945,37.83672977,40.5,40.57136242,35.74977021,40.48382213,33.02791114
1720,41.51,40.70735647,40.25070309,40.79595984,41.35952563,38.23706775,40.93433597,41.40829273,35.91532734,41.24478509,34.94115042,41.08326055,40.9406019,41.207879,41.45633498,41.23808332,40.98705602,41.48922231,40.52070686,41.44856001,41.25756956,40.59510868,41.04228932,40.51758734,40.91151703,38.18048287,40.97,41.01028353,36.10125637,40.9574332,33.02791114
1721,41.75,40.91475232,40.46272809,41.06415411,41.57275669,38.44879414,41.36763584,41.56307105,36.15711894,41.43223753,34.82847713,40.94699893,40.80686126,41.04580205,41.09884935,41.05381936,41.53795083,41.31860265,40.20168216,41.04620013,41.06317068,41.11640063,41.58681435,41.02608972,41.46810777,38.66438909,41.51,41.40557826,36.4869658,41.38505543,33.02791114
1722,41.56,40.87065843,40.41755637,41.15467192,41.52550544,38.38199043,41.50513697,41.49891951,36.30376009,41.39763346,34.88200399,41.18864634,41.00572052,41.2937812,41.37237387,41.1713182,41.74171127,41.55271659,40.04019422,41.45013036,40.88677133,41.39555682,41.84656331,41.27866514,41.59868778,38.89437621,41.75,41.59535574,36.7431362,41.63294325,33.02791114
1723,41.52,40.57790125,40.10944878,40.93224581,41.22655796,38.0421443,41.44002539,41.20409011,36.16053526,41.12373566,34.94115042,40.9097065,40.80192141,41.01788388,41.11934001,41.04414631,41.5832262,41.2069597,40.1450922,41.24590078,41.14580156,41.24956185,41.75804956,41.20727211,41.70928352,38.82065682,41.56,41.54131439,36.68889849,41.66326803,33.02791114
1724,40.77,39.98017577,39.49806955,40.29807632,40.61469415,37.39319662,41.15140782,40.58505038,35.62587796,40.52481463,34.82847713,40.8757867,40.76278392,40.99367933,41.00435096,41.03800633,41.57556645,41.21901528,39.79061845,41.06906786,40.88677133,41.20806105,41.6930987,41.12140888,41.68819537,38.71825537,41.52,41.39003518,36.7368127,41.56793838,33.02791114
1725,39.98,39.38762116,38.90487455,39.61321337,39.99607165,36.75930313,40.54795973,39.95929839,35.08745752,39.90606959,33.45395059,40.33223879,40.26728332,40.46249143,40.67969074,40.63165357,40.7419931,40.5366905,39.56126518,40.72786413,40.45150566,40.63462069,41.02938085,40.47156414,41.12920265,38.05187117,40.77,40.80392438,36.29553066,40.83539335,33.02791114
1726,39.99,39.29065024,38.79609683,39.29872495,39.89067542,36.57148671,40.04653466,39.88430692,34.78528937,39.77777781,33.56662388,39.83873095,39.79944777,40.01113277,40.32998766,40.16929595,39.99104512,40.11755759,39.19604419,40.0771112,40.50873383,39.98798073,40.28448609,39.70810722,40.42904147,37.30289578,39.98,40.01892091,35.76765903,40.12903439,31.77389314
1727,40.67,39.60859551,39.093046,39.43809632,40.21728572,36.81671759,39.98684939,40.23278539,34.56955026,40.11637229,33.50747744,40.07145246,40.01567113,40.21600107,40.47967727,40.24178714,39.94911874,40.28034206,39.86880602,40.38913966,40.56327366,39.90201216,40.20454808,39.56654793,40.0341066,37.15286375,39.99,39.91032481,35.18161411,40.27692727,31.77389314
1728,40.79,40.13509386,39.61159108,40.00785366,40.74332158,37.31502042,40.25279927,40.74677186,34.63234688,40.6381649,33.45395059,40.2795387,40.18078951,40.37256403,40.61202991,40.43951583,40.72008909,40.55040752,39.67744427,40.90974119,40.45150566,40.36114848,40.71937636,40.06698046,40.34502597,37.5708421,40.67,40.52661524,35.23458184,40.53061821,31.77389314
1729,41.4,40.65501616,40.13578278,40.71283357,41.25916739,37.81174587,40.7572765,41.26822451,35.10574133,41.10728085,33.50747744,40.96866597,40.86441694,41.06713751,41.28500393,41.15295186,40.90004413,41.23672493,40.20746253,41.53267331,40.88677133,40.50289748,40.94687242,40.31191415,40.58456025,37.72503461,40.79,40.81391158,35.50961819,40.64217993,32.78225565
1730,41.77,41.01899378,40.49490429,41.1867182,41.63800691,38.11984476,41.3151351,41.65766466,35.69186634,41.48003778,33.50747744,40.98412417,40.89152618,41.09169042,41.29036402,41.11783038,41.34691003,41.31758324,40.54203373,41.41208342,41.06317068,40.97782728,41.52660497,40.89794949,41.22675957,38.25496694,41.4,41.43244203,36.27484096,41.32858033,34.03627364
1731,42.4,40.98795592,40.46575482,41.29742641,41.60412737,38.08624864,41.55861827,41.5816694,35.89162817,41.48006275,34.88200399,41.44081731,41.30634135,41.54505291,41.6499909,41.50823814,41.67823856,41.79712375,41.16326627,41.62991061,41.34179535,41.38723115,41.96097133,41.30880708,41.73710663,38.65513363,41.77,41.75755819,36.49943419,41.77160729,34.03627364
1732,41,40.50916656,39.96762832,40.86984904,41.10731407,37.55890305,41.50603824,41.0818398,35.76231669,41.01500396,34.88200399,41.4098982,41.2099127,41.48820828,41.59671575,41.38455982,42.48174781,41.72402737,41.80643534,41.46189392,40.69237245,41.95844076,42.548355,41.86743864,42.22285596,39.17958798,42.4,42.26713595,36.7745806,42.24593801,34.03627364
1733,40.01,39.82569997,39.2729006,40.06754345,40.38256932,36.81758093,41.06164043,40.35820222,35.06275361,40.29209045,33.45395059,40.87724749,40.76515502,40.99786695,41.32349156,41.09899594,40.97361616,41.13939987,41.05915065,41.21988683,40.56327366,40.92686333,41.48655638,40.85762395,41.62058938,38.21867683,41,41.09568433,36.15400526,41.37759866,32.78225565
1734,40.5,40.05395621,39.48104251,39.83681191,40.61539827,36.91875297,40.60322451,40.62455963,34.76356632,40.47589562,33.50747744,40.20596124,40.12388076,40.37857646,41.04620845,40.42408285,39.91770001,40.39043785,40.68865168,40.90561931,40.07928444,40.12855108,40.50892903,39.83757478,40.9256225,37.24597375,40.01,40.11059712,35.97113325,40.90314852,32.78225565
1735,40.9,40.79970009,40.22679325,40.3930536,41.37291969,37.69407852,40.70359475,41.36453782,34.73412038,41.25919332,33.56662388,40.42186388,40.29164785,40.51333885,40.88071645,40.42133,40.48576635,40.64344585,40.51221451,41.02261722,40.50873383,40.32411812,40.7418743,39.97884447,40.43734093,37.34565895,40.5,40.36573772,35.38319923,41.0499741,32.78225565
1736,42.9,41.40868131,40.84329609,41.18362481,41.98522339,38.31253902,41.36797289,41.95009751,35.05092889,41.84739139,33.45395059,40.92755063,40.77520471,40.97222566,41.35115293,41.00632166,40.90057981,41.0191598,41.1285325,41.81956391,40.56327366,40.65805499,41.04267272,40.2810443,40.62764022,37.587048,40.9,40.78529734,35.48932183,40.98048599,32.78225565
1737,42.01,41.90315642,41.3458602,41.95298526,42.50826478,38.77812516,41.98602463,42.52754773,35.68994729,42.32197897,34.82847713,42.10243519,41.85426009,42.13917288,41.55314057,41.90366579,42.94103214,42.43140533,41.05968008,42.13323777,40.77500333,42.12455127,42.75494225,42.046689,42.23029954,39.07268433,42.9,42.71502221,36.29015204,41.3633711,34.03627364
1738,42.78,41.948602,41.40392234,42.37128305,42.56516687,38.85970931,42.33633362,42.56237687,36.44194838,42.38589806,34.94115042,42.26502192,42.20664827,42.37589526,42.53920159,42.29494167,41.98785007,42.51453461,41.53221808,42.74879528,41.34179535,41.78015911,42.45144829,41.74363846,42.0992463,38.87162689,42.01,42.23546379,36.57023414,41.92519262,34.03627364
1739,41.4,41.63387111,41.02852927,41.90836946,42.2578167,38.36072309,42.68378638,42.23525186,36.28305123,42.1167592,34.82847713,42.06532672,42.00456969,42.20218349,42.36321104,42.08550469,42.7790092,42.44364005,41.73701873,42.60886806,41.06317068,42.26583093,43.02793081,42.28341383,42.55730315,39.39901976,42.78,42.79197578,36.97545262,42.71902941,34.03627364
1740,42.3,41.04892399,40.45302879,41.24806385,41.64191558,37.82184082,42.14640796,41.6298637,35.84883901,41.51202281,34.76721784,41.55084105,41.55849603,41.73875581,42.29786345,41.73409725,41.3940942,41.85951442,41.50305396,42.26786929,40.93100136,41.3641305,41.99120989,41.24715483,42.313514,38.43076218,41.4,41.43385597,36.52484961,41.78626802,32.78225565
1741,42.28,41.06509229,40.45957504,41.08692881,41.67392715,37.78753471,41.61132388,41.61130048,35.70417479,41.53756881,33.66983316,41.28474717,41.23095678,41.43489639,41.44706836,41.39187724,42.36383752,41.61435173,40.69954412,41.39117462,40.69237245,41.94954691,42.45976853,41.64029069,42.19786585,38.79294292,42.3,42.16010067,36.81604256,42.09504402,34.03627364
